id,y1,y2,y3,y4,gen,race,birth_year,age,income
7271,90,0,100,0,0,1,1984,13,45333.3333333333
7272,50,30,2,100,0,1,1983,14,3000
7273,99,0,12,0,1,1,1981,16,7855.55555555556
7274,0,0,100,90,0,1,1982,15,23500
7275,100,90,80,97,1,1,1984,13,13142.8571428571
7276,0,5,0,0,0,1,1982,15,13090.9090909091
7277,0,99,0,50,0,1,1983,14,17615.3846153846
7278,95,95,85,95,0,1,1983,14,12066.6666666667
7279,50,50,75,50,1,1,1982,15,23642.8571428571
7280,100,50,10,68,0,1,1982,15,25200
7281,0,0,100,0,1,1,1984,13,18500
7282,100,0,100,50,0,1,1981,16,6000
7283,100,50,100,11,0,1,1981,16,12583.3333333333
7284,100,100,0,50,1,1,1980,17,22875
7285,75,100,95,97,0,1,1984,13,25500
7286,50,0,0,0,1,1,1983,14,33200
7287,100,99,100,100,0,1,1981,16,
7288,1,0,35,100,0,1,1984,13,7519.5
7289,100,25,20,85,0,1,1982,15,32107.5
7290,40,0,50,100,0,1,1982,15,15192.3076923077
7291,0,0,0,0,1,1,1981,16,24195.75
7292,0,100,0,0,0,1,1981,16,37800
7293,0,45,0,0,1,1,1981,16,32400
7294,0,100,100,0,1,1,1984,13,27945
7295,0,100,0,,1,1,1981,16,
7296,20,0,0,0,1,1,1982,15,32951.4285714286
7297,0,75,,30,0,1,1982,15,
7298,100,100,100,100,0,1,1982,15,22000
7299,100,50,50,50,0,1,1984,13,54375
7300,100,1,0,,0,1,1982,15,4505.83333333333
7301,0,98,100,100,1,1,1980,17,38125.7272727273
7302,90,50,0,5,1,1,1984,13,20780
7303,100,99,75,0,1,1,1981,16,24290
7304,0,0,0,100,1,1,1981,16,40111.1111111111
7305,100,100,0,0,1,1,1984,13,27125
7306,0,0,50,,1,1,1982,15,27621.4285714286
7307,0,0,100,,0,1,1982,15,47375
7308,50,90,90,90,0,1,1981,16,34880
7309,100,100,100,100,0,1,1981,16,25000
7310,0,0,100,11,0,1,1980,17,
7311,100,0,100,0,0,1,1981,16,6470
7312,50,0,50,0,0,1,1984,13,34690.9090909091
7313,75,100,0,40,1,1,1980,17,29821.0833333333
7314,0,0,100,75,0,1,1984,13,20520
7315,100,0,99,100,0,1,1981,16,35200
7316,100,50,5,50,0,1,1983,14,1500
7317,0,0,100,0,1,1,1984,13,250
7318,50,0,0,0,1,1,1980,17,16083.3333333333
7319,0,0,0,80,1,1,1980,17,6760
7320,38,,,100,0,1,1981,16,16037.5
7321,0,99,95,99,1,1,1983,14,9509.09090909091
7322,89,85,75,50,0,1,1983,14,23461.5384615385
7323,60,0,70,0,0,1,1983,14,19833.3333333333
7324,0,,100,70,1,1,1981,16,55911.7272727273
7325,0,90,90,90,0,1,1984,13,16035.7142857143
7326,1,50,1,50,0,1,1982,15,10000
7327,5,100,100,100,1,1,1984,13,6833.33333333333
7328,100,50,20,50,1,1,1981,16,4700
7329,100,100,0,,1,1,1984,13,11835
7330,30,0,80,100,1,1,1982,15,31500
7331,80,0,0,90,0,1,1983,14,25308.3333333333
7332,100,0,100,100,0,1,1981,16,19400
7333,0,0,,100,1,1,1980,17,33300
7334,100,100,10,50,0,1,1981,16,
7335,95,40,90,100,0,1,1982,15,28690.9090909091
7336,90,80,0,80,0,1,1983,14,19650
7337,0,0,,90,0,1,1984,13,22000
7338,65,99,99,100,0,1,1982,15,10750
7339,23,0,,,0,1,1981,16,26625
7340,100,10,100,0,1,1,1981,16,42333.3333333333
7341,100,0,10,99,1,1,1984,13,14760
7342,0,100,100,100,0,1,1982,15,
7343,0,65,0,99,0,1,1983,14,25000
7344,100,0,0,10,1,1,1984,13,17222.2222222222
7345,,1,0,25,0,1,1982,15,31214.2857142857
7346,0,0,0,0,0,1,1980,17,
7347,50,50,50,50,0,1,1982,15,46461.5384615385
7348,75,99,0,90,1,1,1982,15,16338.4615384615
7349,0,100,100,0,0,1,1980,17,19500
7350,0,100,80,99,0,1,1981,16,24533.3333333333
7351,100,99,50,100,1,1,1984,13,21706.6666666667
7352,50,98,,,0,1,1983,14,30000
7353,50,,,,0,1,1982,15,8000
7354,50,80,100,,0,1,1980,17,24500
7355,1,0,0,0,0,1,1983,14,21250
7356,20,60,90,80,0,1,1982,15,20500
7357,50,0,0,0,1,1,1981,16,14780
7358,0,100,30,50,0,1,1984,13,10035.7142857143
7359,50,50,100,50,1,1,1984,13,4756.36363636364
7360,2,50,90,40,0,1,1980,17,43461.5384615385
7361,0,50,2,,0,1,1983,14,29975
7362,85,95,95,75,0,1,1980,17,143044.25
7363,100,,,0,0,1,1982,15,5600
7364,50,3,50,4,0,1,1982,15,21857.1428571429
7365,99,99,99,100,1,1,1980,17,17328.0833333333
7366,90,0,0,0,1,1,1981,16,31748.0769230769
7367,99,100,0,100,1,1,1982,15,19394.0714285714
7368,75,0,100,100,1,1,1981,16,34300
7369,3,3,0,100,0,1,1981,16,41942.5
7370,5,10,0,0,1,1,1982,15,11800
7371,23,100,100,90,1,1,1984,13,11350
7372,0,90,90,100,0,1,1983,14,13428.5714285714
7373,50,75,50,40,1,1,1981,16,23600
7374,0,100,100,50,1,1,1983,14,17118
7375,1,0,100,25,0,1,1983,14,7500
7376,50,100,50,99,0,1,1980,17,44400
7377,0,34,100,100,0,1,1981,16,10625
7378,1,66,5,50,1,1,1984,13,2353
7379,0,100,0,100,1,1,1980,17,18576.6153846154
7380,100,100,100,100,1,1,1983,14,18389.8571428571
7381,0,80,90,100,1,1,1981,16,4825.77777777778
7382,0,50,100,0,1,1,1980,17,1000
7383,99,0,85,35,0,1,1981,16,51166.6666666667
7384,50,50,8,99,1,1,1982,15,17333.3333333333
7385,0,95,90,95,1,1,1980,17,28232
7386,99,0,0,0,0,1,1982,15,32333.3333333333
7387,100,0,,,0,1,1981,16,0
7388,50,,95,95,1,1,1984,13,32400
7389,100,100,97,60,0,1,1983,14,29442.8571428571
7390,50,50,100,100,1,1,1982,15,21274.5833333333
7391,100,100,50,0,1,1,1981,16,1000
7392,100,0,100,0,1,1,1980,17,17353.6
7393,0,0,100,100,0,1,1980,17,41487.1428571429
7394,0,,5,80,0,1,1983,14,10000
7395,50,90,99,0,1,1,1984,13,42300
7396,100,40,100,0,0,1,1982,15,12392.8571428571
7397,3,100,1,1,0,1,1984,13,8466.66666666667
7398,100,0,100,1,0,1,1984,13,1500
7399,0,99,0,0,1,1,1981,16,18512.5
7400,0,100,100,,1,1,1982,15,6000
7401,0,0,100,100,1,1,1984,13,11868.4444444444
7402,100,,,70,0,1,1980,17,43532.7142857143
7403,0,100,0,100,0,1,1984,13,12744.25
7404,0,0,0,0,1,1,1984,13,29423.0769230769
7405,75,,0,,0,1,1980,17,10645.3333333333
7406,0,0,0,1,1,1,1981,16,8860
7407,50,55,100,100,1,1,1984,13,7210
7408,0,0,0,0,1,1,1982,15,28833.3333333333
7409,0,0,0,0,1,1,1982,15,16640
7410,,100,1,0,1,1,1984,13,
7411,0,15,20,100,1,1,1984,13,
7412,0,100,100,0,0,1,1983,14,27545.4545454545
7413,99,50,80,0,0,1,1980,17,33571.4285714286
7414,75,99,97,,1,1,1980,17,
7415,80,100,99,50,0,1,1982,15,63687.5714285714
7416,75,0,100,100,0,1,1980,17,24500
7417,50,25,50,50,0,1,1983,14,17272.7272727273
7418,45,0,0,50,0,1,1980,17,45785.7142857143
7419,100,0,100,0,1,1,1982,15,40285.7142857143
7420,90,0,99,100,1,1,1981,16,109809.777777778
7421,70,0,0,0,0,1,1982,15,50250
7422,0,0,90,0,1,1,1982,15,30166.6666666667
7423,100,1,,100,0,1,1983,14,2700
7424,99,70,90,50,0,1,1980,17,29428.5714285714
7425,0,50,25,100,0,1,1984,13,
7426,1,0,0,0,0,1,1984,13,14833.3333333333
7427,90,50,50,0,0,1,1982,15,17036.3636363636
7428,20,0,100,75,0,1,1980,17,80101.9
7429,95,0,50,100,1,1,1984,13,16740
7430,100,0,70,0,0,1,1981,16,
7431,100,100,100,50,0,1,1982,15,80664.7692307692
7432,100,100,95,70,1,1,1983,14,41200
7433,100,100,99,100,0,1,1984,13,21916.6666666667
7434,100,100,10,,1,1,1980,17,16583.3333333333
7435,75,0,100,100,0,1,1983,14,45974.4
7436,,,0,,0,1,1981,16,
7437,3,0,100,50,1,1,1984,13,15000
7438,,95,95,95,1,1,1980,17,28166.25
7439,99,50,0,100,0,1,1984,13,20923.0769230769
7440,35,0,0,0,1,1,1980,17,33915.3846153846
7441,75,30,50,100,0,1,1981,16,
7442,98,100,85,50,0,1,1981,16,38461.5384615385
7443,10,50,100,50,1,1,1983,14,10530
7444,50,100,75,75,1,1,1983,14,29600
7445,100,100,100,0,1,1,1982,15,20700
7446,51,0,100,50,1,1,1984,13,32708.3333333333
7447,50,50,50,75,0,1,1984,13,14666.6666666667
7448,100,100,100,100,0,1,1980,17,31800
7449,2,1,100,100,0,1,1984,13,11700
7451,100,100,0,70,0,1,1980,17,59000
7452,100,100,100,100,1,1,1984,13,18333.3333333333
7453,100,,,50,0,1,1983,14,17481.8181818182
7454,90,100,90,90,1,1,1981,16,3950
7455,95,99,,,0,1,1982,15,45600
7456,0,,0,0,1,1,1982,15,19000
7457,100,50,100,0,0,1,1982,15,29100
7458,0,1,100,0,0,1,1980,17,6125
7459,7,,,,0,1,1983,14,
7460,75,75,70,0,1,1,1980,17,9166.66666666667
7461,0,50,50,0,0,1,1980,17,25400
7462,50,100,60,95,0,1,1983,14,29333.3333333333
7463,99,100,100,100,0,1,1980,17,59818
7464,80,50,50,0,0,1,1980,17,32714.2857142857
7465,90,50,50,50,0,1,1983,14,24111.1111111111
7466,50,25,100,0,0,1,1981,16,70667.8181818182
7467,25,50,50,,1,1,1982,15,18001.4
7468,100,100,90,100,1,1,1983,14,28892.8571428571
7469,100,0,50,0,1,1,1981,16,15390.9090909091
7470,57,100,50,20,1,1,1984,13,49857.1428571429
7471,1,0,50,50,0,1,1981,16,62506.6666666667
7472,100,1,0,100,0,1,1983,14,20822.2222222222
7473,50,50,70,50,0,1,1981,16,13890.0909090909
7474,75,0,2,75,0,1,1982,15,40075
7475,12,,100,1,0,1,1984,13,
7476,30,45,30,40,0,1,1981,16,57077.9285714286
7477,50,0,100,0,1,1,1983,14,12468.6666666667
7478,100,100,100,100,1,1,1980,17,6791.66666666667
7479,100,100,100,100,1,1,1982,15,9000
7480,75,100,100,100,1,1,1984,13,20100
7481,0,100,100,0,0,1,1983,14,14562.5
7482,20,0,0,0,1,1,1980,17,24108.3333333333
7483,100,100,5,0,0,1,1982,15,21785.7142857143
7484,100,0,100,0,0,1,1982,15,48561.5384615385
7485,0,50,,,0,1,1981,16,58096.5714285714
7486,,0,99,67,1,1,1980,17,17615.3846153846
7487,0,,,100,1,1,1984,13,27950
7488,70,,,100,0,1,1982,15,10333.3333333333
7489,25,,,100,1,1,1983,14,19246.1538461538
7490,10,,,0,0,1,1984,13,33950
7491,0,90,60,0,1,1,1983,14,32192.3076923077
7492,100,0,95,100,1,1,1980,17,16411.1111111111
7493,100,99,90,0,1,1,1981,16,10310.8571428571
7494,20,10,50,0,1,1,1984,13,10500
7495,0,0,0,0,1,1,1982,15,26152.4166666667
7496,100,0,0,100,1,1,1980,17,20266.6666666667
7497,75,0,0,0,0,1,1983,14,31142.8571428571
7498,100,100,99,10,0,1,1982,15,59000
7499,9,0,90,80,1,1,1984,13,26666.6666666667
7500,,0,0,0,0,1,1980,17,
7501,100,100,100,100,1,1,1982,15,20777.7777777778
7502,0,100,50,100,0,1,1982,15,15600
7503,0,0,0,100,0,1,1984,13,43429.0909090909
7504,50,0,0,0,1,1,1984,13,20000
7505,100,0,70,0,0,1,1983,14,23400
7506,20,,10,15,0,1,1980,17,44800
7507,40,80,85,88,0,1,1982,15,39266.6666666667
7508,0,0,0,50,1,1,1984,13,11650
7509,100,,,100,1,1,1983,14,7826.66666666667
7510,100,100,95,50,0,1,1983,14,43285.7142857143
7511,100,90,100,100,1,1,1982,15,35130
7512,70,80,80,60,1,1,1982,15,6592.85714285714
7513,75,50,25,75,1,1,1982,15,21905.4
7514,20,0,100,100,1,1,1982,15,855
7515,99,1,0,0,0,1,1983,14,19700
7516,75,75,75,75,0,1,1981,16,52821.4285714286
7517,100,0,,0,1,1,1984,13,34031.5454545455
7518,90,100,0,100,0,1,1981,16,22607.1428571429
7519,50,100,0,100,1,1,1981,16,58666.6666666667
7520,95,100,90,75,1,1,1982,15,46800
7521,0,0,0,0,1,1,1983,14,62095
7522,20,50,1,50,0,1,1983,14,13166.6666666667
7523,80,100,0,0,0,1,1981,16,8133.33333333333
7524,100,0,,,0,1,1982,15,12216.6666666667
7525,100,99,100,100,1,1,1980,17,6400
7526,2,0,50,100,0,1,1982,15,18800
7527,0,0,0,0,1,1,1984,13,300
7528,100,,,,1,1,1980,17,16465.9
7529,25,,,,0,1,1982,15,33800
7530,15,99,100,100,1,1,1981,16,36384.6153846154
7531,100,100,0,0,1,1,1981,16,26555.5555555556
7532,99,0,0,0,0,1,1983,14,62653.8461538462
7533,75,100,45,100,1,1,1981,16,12260
7534,0,0,0,50,1,1,1982,15,22000
7535,0,0,0,80,1,1,1980,17,13566.6666666667
7536,80,70,50,0,1,1,1981,16,23933.3333333333
7537,50,75,95,100,0,1,1983,14,40571.4285714286
7538,90,90,80,90,0,1,1982,15,3000
7539,0,100,100,0,1,1,1982,15,18815.5555555556
7540,100,50,0,100,0,1,1983,14,13042.8571428571
7541,100,100,100,100,1,1,1984,13,9772.72727272727
7542,75,60,80,60,0,1,1982,15,8000
7543,75,0,,,1,1,1982,15,32630.7692307692
7544,,50,80,50,0,1,1984,13,34285.7142857143
7545,50,0,100,100,1,1,1982,15,19800
7546,100,0,0,0,1,1,1983,14,27166.6666666667
7547,50,97,100,50,0,1,1984,13,28492.8571428571
7548,60,,50,70,0,1,1981,16,
7549,50,,50,0,0,1,1981,16,22800
7550,85,90,80,,0,1,1981,16,46800
7551,0,0,50,80,1,1,1983,14,
7552,100,,,,0,1,1980,17,57401.5
7553,0,0,100,30,0,1,1982,15,30860
7554,50,75,0,5,0,1,1981,16,50666.6666666667
7555,100,100,100,50,1,1,1983,14,24333.3333333333
7556,99,98,95,99,1,1,1983,14,10750
7557,99,99,90,10,1,1,1983,14,17000
7558,50,50,0,50,0,1,1981,16,15536.3636363636
7559,100,55,39,50,1,1,1984,13,29071.4285714286
7560,50,0,0,,0,1,1980,17,40400
7561,50,,,30,0,1,1980,17,44091
7562,50,,3,0,0,1,1982,15,15200
7563,75,0,0,0,1,1,1982,15,71440
7564,50,10,0,0,0,1,1981,16,86702.75
7565,20,100,90,100,0,1,1984,13,22934.3333333333
7566,0,0,0,,0,1,1980,17,
7567,0,100,100,100,0,1,1982,15,
7568,100,89,25,12,0,1,1984,13,12394
7569,40,,0,45,0,1,1982,15,50769.2307692308
7570,20,0,0,0,0,1,1981,16,25416.6666666667
7571,95,100,,,1,1,1983,14,25462.5
7572,0,100,100,100,0,1,1982,15,20000
7573,100,100,100,100,0,1,1984,13,21440
7574,100,100,40,60,1,1,1982,15,41062.5
7575,100,50,40,,1,1,1984,13,3200
7576,100,50,40,0,1,1,1981,16,21307.6923076923
7577,0,40,100,0,1,1,1983,14,18116.6666666667
7578,100,20,80,90,0,1,1980,17,76229
7579,50,0,0,0,1,1,1982,15,18714.2857142857
7580,10,95,60,0,1,1,1980,17,15000
7581,0,40,100,90,0,1,1983,14,22846.1538461539
7582,50,0,0,0,1,1,1980,17,16666.6666666667
7583,100,99,50,99,0,1,1984,13,28000
7584,95,100,90,0,1,1,1983,14,33981.9230769231
7585,0,100,0,0,0,1,1980,17,28071.4285714286
7586,50,50,50,25,1,1,1982,15,6666.66666666667
7587,0,90,100,100,1,1,1983,14,
7588,90,100,100,,1,1,1980,17,3000
7589,60,50,80,80,0,1,1984,13,31181.75
7590,99,90,70,80,1,1,1981,16,11846.1538461538
7591,75,75,80,80,1,1,1982,15,34222.2222222222
7592,90,50,25,60,1,1,1984,13,26821.5384615385
7593,,0,100,100,1,1,1983,14,36402.8461538462
7594,65,65,50,75,0,1,1980,17,24599.6153846154
7595,100,,65,80,0,1,1982,15,11277.8888888889
7596,50,10,100,0,0,1,1980,17,35036.3636363636
7597,75,25,80,75,0,1,1981,16,42100
7598,10,0,75,0,1,1,1983,14,10681.8181818182
7599,100,50,100,0,0,1,1984,13,21661.5384615385
7600,99,99,90,100,0,1,1984,13,19555.5555555556
7601,50,100,100,95,1,1,1984,13,45285.7142857143
7602,100,0,100,,0,1,1982,15,25750
7603,50,100,0,50,1,1,1980,17,49691.6666666667
7604,100,,50,,0,1,1981,16,13222.2222222222
7605,,,0,,1,1,1982,15,9687.5
7606,100,0,,,1,1,1981,16,
7607,50,50,50,85,0,1,1982,15,31538.4615384615
7608,40,10,,50,1,1,1981,16,6845
7609,100,0,0,0,1,1,1984,13,5866.66666666667
7610,30,0,100,100,1,1,1983,14,5000
7611,100,0,0,0,1,1,1980,17,23092.1428571429
7612,0,35,20,25,1,1,1981,16,35875
7613,90,0,0,,1,1,1980,17,
7614,0,0,100,0,1,1,1980,17,31642.8571428571
7615,50,,10,50,0,1,1982,15,
7616,25,95,100,100,1,1,1980,17,29142.8571428571
7617,0,1,,,1,1,1980,17,26250
7618,100,0,0,,1,1,1980,17,25000
7619,100,100,50,,1,1,1982,15,
7620,90,,,50,0,1,1983,14,63250
7621,25,60,5,25,0,1,1981,16,63184.6
7622,25,89,85,0,1,1,1983,14,4750
7623,0,0,77,60,1,1,1981,16,91395.9333333333
7624,,1,3,0,0,1,1983,14,1250
7625,,60,,99,1,1,1984,13,14375
7626,,100,0,,1,1,1980,17,22916.6666666667
7627,5,0,0,0,0,1,1982,15,27785.7142857143
7628,0,40,0,90,1,1,1984,13,49818.1818181818
7629,50,50,100,100,0,1,1981,16,12277.7777777778
7630,20,0,2,1,0,1,1981,16,1525
7631,0,99,75,3,0,1,1984,13,2674
7632,0,,,,1,1,1982,15,11200
7633,0,3,100,0,1,1,1984,13,39137.6923076923
7634,75,75,97,75,1,1,1980,17,28600
7635,100,0,0,100,1,1,1981,16,9940
7636,0,10,0,0,1,1,1983,14,42857.1428571429
7637,0,0,0,100,1,1,1984,13,26750
7638,6,1,,1,0,1,1980,17,
7639,75,0,0,0,1,1,1981,16,16800
7640,50,,0,50,0,1,1982,15,50000
7641,11,21,0,0,0,1,1980,17,52681
7642,10,0,,0,0,1,1981,16,6750
7643,75,75,99,99,0,1,1984,13,13262.5
7644,100,100,100,0,1,1,1982,15,14000
7645,0,0,100,100,0,1,1983,14,15909.0909090909
7646,100,100,0,0,1,1,1983,14,8944.16666666667
7647,5,100,100,0,1,1,1982,15,20750
7648,1,0,100,0,0,1,1984,13,0
7649,59,60,65,0,0,1,1981,16,50000
7650,100,98,0,0,1,1,1982,15,37372.9166666667
7651,100,75,99,0,0,1,1982,15,32291.6666666667
7652,,5,100,90,1,1,1980,17,16660
7653,0,0,0,0,1,1,1981,16,14019.7
7654,95,100,100,100,1,1,1982,15,9500
7655,0,10,10,2,1,1,1984,13,6962.5
7656,0,100,100,100,0,1,1981,16,38076.9230769231
7657,50,50,0,99,1,1,1983,14,27312.5
7658,99,100,100,100,0,1,1982,15,14971.4285714286
7659,0,0,0,0,1,1,1980,17,13621.5555555556
7660,100,100,100,0,0,1,1981,16,18500
7661,100,,0,100,0,1,1984,13,13000
7662,2,90,99,99,1,1,1984,13,23212.5
7663,4,,,,0,1,1981,16,
7664,50,,0,22,0,1,1983,14,
7665,0,96,0,0,1,1,1982,15,27313.8666666667
7666,50,100,100,100,1,1,1982,15,32000
7667,0,0,0,80,0,1,1981,16,46384.6153846154
7668,100,50,3,95,1,1,1984,13,7000
7669,50,100,0,,0,1,1981,16,1300
7670,45,0,0,0,0,1,1984,13,29444.4444444444
7671,100,0,54,2,1,1,1983,14,20821.875
7672,100,,0,0,0,1,1984,13,45550
7673,90,5,1,100,0,1,1984,13,
7674,50,100,0,100,0,1,1984,13,16411.5384615385
7675,0,100,100,99,0,1,1981,16,6500
7676,0,,0,20,0,1,1983,14,24655.5555555556
7677,100,100,0,100,0,1,1983,14,35285.7142857143
7678,100,0,0,,0,1,1980,17,13118.1818181818
7680,30,0,100,0,0,1,1980,17,42030.7692307692
7681,100,100,0,100,1,1,1980,17,8000
7682,0,0,0,1,1,1,1982,15,11045
7683,0,0,0,,1,1,1980,17,51333.3333333333
7684,0,3,0,2,1,1,1980,17,1200
7685,90,100,45,50,1,1,1980,17,35312.8666666667
7686,75,90,0,95,1,1,1983,14,37968.6666666667
7687,50,100,100,100,1,1,1984,13,700
7688,50,90,90,90,1,1,1982,15,19475
7689,,0,0,0,1,1,1982,15,27270
7690,80,100,99,100,1,1,1982,15,28666.6666666667
7691,30,65,67,43,0,1,1982,15,19222.2222222222
7692,50,100,90,0,1,1,1980,17,9500
7693,0,0,1,0,0,1,1983,14,43333.3333333333
7694,75,,50,,1,1,1983,14,
7695,100,99,0,0,1,1,1983,14,26000
7696,0,0,,10,0,1,1981,16,40785.7142857143
7697,10,100,100,0,1,1,1982,15,30088.8888888889
7698,0,0,50,100,1,1,1980,17,9614.28571428571
7699,100,,10,0,0,1,1983,14,19871.4285714286
7700,,50,1,20,0,1,1981,16,
7701,1,100,10,0,1,1,1983,14,16833.3333333333
7702,100,100,99,100,1,1,1982,15,17132
7703,100,0,100,70,0,1,1983,14,11250
7704,99,100,,,0,1,1981,16,48000
7705,0,0,0,0,1,1,1984,13,49000
7706,40,20,75,,0,1,1981,16,104000
7707,0,0,100,,1,1,1984,13,6750
7708,100,100,100,100,1,1,1984,13,1500
7709,6,,100,100,1,1,1980,17,27630
7710,83,1,70,0,0,1,1984,13,9022.22222222222
7711,100,100,100,,1,1,1981,16,14750
7712,0,,,,0,1,1980,17,20000
7713,0,0,0,0,1,1,1980,17,40460
7714,,49,50,40,0,1,1981,16,5000
7715,0,,,,1,1,1982,15,
7716,0,80,100,100,1,1,1982,15,11875
7717,99,100,100,,1,1,1980,17,9611.11111111111
7718,,100,100,100,0,1,1980,17,
7719,3,0,56,100,1,1,1983,14,33454.5714285714
7720,1,0,0,100,1,1,1984,13,8625
7721,67,75,75,0,0,1,1980,17,32923.0769230769
7722,20,0,25,10,0,1,1982,15,13062.5
7723,0,50,50,70,0,1,1983,14,19500
7724,99,100,100,100,1,1,1983,14,14111.8181818182
7725,0,100,100,0,0,1,1981,16,7871.42857142857
7726,0,0,0,,0,1,1983,14,20000
7727,10,0,0,5,0,1,1982,15,14745.4545454545
7728,0,100,0,0,1,1,1983,14,12358.3333333333
7729,0,100,0,75,0,1,1982,15,933.333333333333
7730,0,0,0,0,1,1,1982,15,16777.7777777778
7731,89,70,80,70,0,1,1982,15,22162.5
7732,1,100,100,99,1,1,1984,13,24666.6666666667
7733,0,0,0,1,0,1,1980,17,21833.3333333333
7734,10,1,0,0,1,1,1982,15,11000
7735,10,0,0,100,0,1,1984,13,16068.75
7736,0,1,95,10,1,1,1984,13,15436
7737,100,1,100,0,0,1,1982,15,9000
7738,100,85,100,95,1,1,1981,16,18350
7739,56,15,60,50,0,1,1983,14,14187.5
7740,25,100,50,90,1,1,1982,15,21454.5454545455
7741,100,100,100,100,1,1,1982,15,12922.2222222222
7742,100,50,15,15,0,1,1980,17,3600
7743,100,100,0,0,1,1,1981,16,21942.8571428571
7744,0,50,0,75,0,1,1981,16,7500
7745,100,0,50,0,0,1,1981,16,21681.8181818182
7746,0,2,0,0,0,1,1982,15,22800
7747,10,0,5,100,0,1,1981,16,6666.66666666667
7748,5,0,100,99,0,1,1984,13,11285.7142857143
7749,100,50,100,100,0,1,1983,14,24714.2857142857
7750,0,50,100,,0,1,1980,17,5125
7751,5,0,82,100,0,1,1982,15,10000
7752,67,0,13,100,0,1,1984,13,27500
7753,100,0,,,0,1,1980,17,
7755,0,0,100,100,0,1,1981,16,8333.33333333333
7756,50,100,100,100,1,1,1982,15,29133.3333333333
7757,0,20,75,45,0,1,1981,16,10907.6923076923
7758,100,99,100,100,1,1,1982,15,27
7759,95,99,99,98,0,1,1983,14,33750
7760,70,0,0,,0,1,1980,17,18628.5714285714
7761,25,0,,,0,1,1982,15,68900
7762,10,,,,1,1,1983,14,1500
7763,12,80,,,0,1,1984,13,4250
7764,50,100,100,95,1,1,1984,13,18333.7692307692
7765,100,100,100,100,1,1,1981,16,16800
7766,100,80,50,100,1,1,1983,14,30000
7767,10,0,0,0,1,1,1983,14,16884
7768,90,0,50,50,0,1,1980,17,16533.3333333333
7769,0,0,50,50,1,1,1980,17,5685.71428571429
7770,75,5,100,99,1,1,1981,16,42451
7771,99,10,0,0,0,1,1982,15,4500
7772,0,50,75,,0,1,1981,16,24666.6666666667
7773,55,95,75,0,1,1,1981,16,21364.5
7774,100,99,99,,1,1,1981,16,45214.2857142857
7775,99,100,,,0,1,1980,17,
7776,55,35,58,50,0,1,1981,16,14642.8571428571
7777,100,100,0,100,1,1,1981,16,20333.3333333333
7778,85,40,50,50,0,1,1982,15,38565.6666666667
7779,25,50,0,0,0,1,1983,14,35041.6666666667
7780,50,0,50,0,1,1,1981,16,25776.4
7781,89,100,100,95,1,1,1981,16,75000
7782,90,100,95,,1,1,1982,15,80000
7783,75,0,0,,0,1,1980,17,34400
7784,50,100,100,100,0,1,1984,13,29000
7785,1,0,0,0,0,1,1983,14,6000
7786,95,,0,0,0,1,1981,16,50583.3333333333
7787,0,,100,100,1,1,1983,14,34893.2857142857
7788,100,100,0,3,0,1,1982,15,
7789,50,,,,0,1,1981,16,82400
7790,50,100,0,0,0,1,1981,16,43708.2857142857
7791,80,0,0,100,0,1,1982,15,42000
7792,,0,1,,1,1,1983,14,7437.5
7793,50,95,0,,1,1,1984,13,21375
7794,0,0,100,100,1,1,1984,13,29138.3333333333
7795,50,100,0,0,1,1,1980,17,21750
7796,100,50,100,0,0,1,1980,17,19600
7797,75,99,,75,0,1,1981,16,15500
7798,75,50,50,50,1,1,1983,14,5032.14285714286
7799,100,95,99,100,0,1,1984,13,27307.6923076923
7800,0,100,100,100,0,1,1980,17,38181.8181818182
7801,98,0,100,100,1,1,1983,14,3060
7802,75,0,0,0,0,1,1980,17,43642.8571428572
7803,100,100,0,0,0,1,1981,16,36416.6666666667
7804,0,100,50,0,1,1,1983,14,15678.5714285714
7805,25,65,90,0,0,1,1982,15,37687.5
7806,99,99,,,0,1,1980,17,53625
7807,100,90,100,100,0,1,1980,17,36900
7808,90,100,10,0,0,1,1982,15,7900
7809,100,,,,1,1,1980,17,
7810,100,0,,,0,1,1984,13,50323.0769230769
7811,0,0,0,0,1,1,1984,13,4820
7812,50,100,99,100,0,1,1981,16,25786.6666666667
7813,100,50,75,0,1,1,1983,14,13908.3333333333
7814,100,,0,0,1,1,1980,17,28571.4285714286
7815,0,1,50,0,1,1,1983,14,5100
7816,100,0,0,100,1,1,1980,17,10166.6666666667
7817,95,100,99,100,1,1,1981,16,16800
7818,78,54,100,70,0,1,1981,16,44545.4545454546
7819,90,99,0,0,1,1,1980,17,19900
7820,99,65,0,95,0,1,1982,15,27041.6666666667
7821,0,60,0,0,0,1,1981,16,13500
7822,70,99,100,99,0,1,1983,14,6333.33333333333
7823,,25,,100,1,1,1981,16,6500
7824,75,0,99,99,1,1,1981,16,18446.1538461538
7825,100,10,100,100,0,1,1981,16,53384.6153846154
7826,50,50,,,1,1,1980,17,24833.3333333333
7827,50,0,,,0,1,1984,13,
7828,1,95,50,50,1,1,1983,14,1643.55555555556
7829,0,,10,0,1,1,1981,16,32856.1428571429
7830,50,0,,0,1,1,1981,16,33333.3333333333
7831,98,100,95,100,0,1,1982,15,40666.6666666667
7832,100,0,80,0,0,1,1984,13,7366.66666666667
7833,90,100,,50,0,1,1980,17,29242.8571428571
