y1,y2,y3,y4,gen,race,income
98,100,100,100,1,0,9.07260642532466
100,100,100,100,0,0,9.69822261179134
99,100,100,100,0,0,8.67167672506611
75,100,0,75,1,1,9.19922865920018
100,,,0,0,0,10.4917047965697
25,80,100,100,0,0,10.0557734527288
98,75,50,99,1,0,10.4444254943422
80,60,50,0,0,0,9.79690700648149
75,90,80,90,0,0,9.16211923684442
0,0,0,0,0,0,9.94063735430965
0,0,70,50,0,0,9.23448464615243
100,,,95,0,0,10.4521064074983
0,50,95,80,1,0,8.95511333021462
50,50,50,85,1,1,9.15478612607853
80,,100,50,1,0,10.0273364201852
90,75,12,50,0,0,9.86099567537247
91,65,97,70,0,0,10.1296996961173
100,100,100,100,1,0,7.47009706403106
100,0,,100,0,0,7.99224925287953
50,100,100,75,1,0,9.73666738201575
99,95,95,99,1,0,9.73186545157508
0,10,1,2,0,0,11.2588228031374
0,5,0,99,1,0,9.88723099647796
30,79,67,55,1,0,9.29652036529799
100,100,100,100,0,0,10.2302784734223
95,95,100,100,0,0,10.3040662255938
25,80,90,90,0,0,9.69315938542184
90,0,0,0,1,0,10.6218609087739
75,80,90,100,0,0,10.6709049704405
100,0,90,0,0,0,9.99748232916432
87,50,100,100,0,0,10.0269435451507
0,90,50,100,0,0,10.6069140545291
0,100,100,35,0,0,10.9397969346489
50,0,0,100,0,0,9.53531999986819
30,80,93,75,1,0,9.42354088727223
0,0,50,0,1,0,9.85735136784842
50,0,0,0,0,0,10.4049841966944
95,100,100,100,1,0,9.45062038746209
0,100,50,50,1,0,9.70229215624928
90,0,,,1,0,8.94722533614218
50,,50,100,0,0,10.7587017506623
100,100,90,85,1,0,10.2558835748648
95,85,50,50,0,0,7.9768795827606
75,90,5,0,0,1,9.17598420202628
0,100,99,,1,0,10.1886391774903
,,,,1,0,8.98971464121192
80,90,100,100,1,0,7.66536107453621
90,100,100,95,1,0,10.2722110137618
95,90,99,90,0,0,10.0008121882598
99,100,99,99,0,0,10.0605242009588
80,50,85,75,0,0,10.3334220583334
90,,97,90,0,0,9.93823117843592
100,75,50,90,0,0,10.3663213533195
,,70,25,0,0,9.81211956972251
,99,90,90,0,0,9.51522196425391
0,20,0,75,0,0,9.58754003238662
100,100,50,0,0,0,9.00450450538156
0,100,50,100,0,0,10.4266779842695
90,100,50,100,0,0,10.1098282828174
100,,,,1,0,8.00322126429442
50,100,0,100,1,0,10.3417091030696
5,30,,100,0,0,10.4006799687288
0,100,100,100,1,0,6.49910298519704
0,50,55,66,0,0,9.05630914689077
80,,,,0,0,10.9768530025734
50,,,,1,0,9.67583735876861
100,100,100,100,1,0,10.1035794333613
90,20,20,70,0,0,10.1243033359244
99,95,65,50,0,0,9.98604234276084
75,50,60,50,0,0,9.32169148060651
0,,0,100,0,0,9.47390357769217
10,50,50,50,0,0,9.58809525816157
100,50,100,100,0,0,10.1400171153181
100,0,100,0,0,0,9.56816645695718
100,100,0,75,1,1,10.1516776313477
100,100,,0,1,0,10.2613423562635
0,70,75,75,0,0,9.33513013051522
90,0,100,40,0,0,10.276458541021
100,0,0,100,0,0,9.70939213556554
0,75,75,50,1,0,10.32781067164
100,100,100,100,0,0,10.2746929220541
90,50,50,50,0,0,10.7344132250458
0,30,,50,1,0,7.67314247795091
50,20,,20,1,0,10.3286298201678
95,50,,95,0,0,10.1077112603073
90,50,,50,0,1,10.6857301762149
0,0,0,,1,1,9.45158104111892
0,,0,0,1,0,8.95068168287484
0,100,0,50,1,0,9.52611986346487
80,90,95,90,0,0,9.88939997070979
0,89,70,0,1,1,9.9826433196564
100,100,100,100,1,0,9.71504798266309
95,,90,,1,0,10.4183843634177
75,50,50,25,0,0,10.5238194492351
100,100,100,100,0,0,9.77167470386283
100,50,99,90,0,0,9.85869507736793
95,90,75,90,0,0,10.4594376891727
3,25,50,40,0,0,10.230828629616
75,0,0,,0,0,10.5293418709887
15,100,80,,0,0,7.80175024536951
0,,,,0,0,9.66504135014648
100,,,,1,0,9.53854804504731
100,99,95,,1,0,8.64240775191348
100,0,50,0,0,0,10.0265253972478
0,100,30,0,0,0,9.89526722923411
100,50,100,100,1,0,8.61942345212446
0,0,100,100,0,0,10.1134653135655
0,0,0,0,1,0,9.49542861015567
0,65,50,0,0,0,9.76804369213744
99,99,100,,0,0,9.96542751244513
100,,,,1,0,9.45335617988959
0,,,,0,0,10.3005276566144
0,0,0,0,1,0,10.0997633087929
50,98,100,100,1,0,10.5419837333011
0,100,,,0,0,9.8173054688063
50,0,20,20,0,0,9.56719628734435
0,0,0,0,0,1,9.14073591735264
50,0,50,50,0,0,10.3671349749008
100,0,90,75,0,0,9.7917885562134
0,0,100,100,1,1,9.33906428051423
99,99,23,100,0,1,10.2207994536136
50,100,55,25,0,0,10.4573901769827
50,50,50,10,1,1,9.74915385404366
100,0,100,90,0,1,9.28036379212949
0,0,100,,0,1,7.75834971149938
4,20,,90,1,1,9.48563348547269
90,90,90,,1,1,10.025389734311
10,100,100,0,0,1,8.98569282178566
0,0,0,0,1,0,9.55027766882002
0,,99,,1,0,9.49691537280563
0,90,,,0,0,9.39849252992466
100,10,0,100,0,0,10.2179863862427
99,99,99,99,0,0,9.54502038249017
50,35,,100,0,0,10.670459588158
25,0,0,0,0,0,10.5890950360832
0,30,50,99,1,0,8.53155826035015
50,,,,0,0,10.5346562094612
75,90,0,75,0,0,9.49245309570921
44,0,50,100,0,0,9.5537435368935
0,0,0,0,0,0,10.2704606035461
90,39,89,95,1,0,9.37187053429041
100,100,80,50,1,0,9.73106314723775
0,0,0,0,0,1,9.37715874854217
0,100,0,50,0,1,9.30045636594631
100,50,50,50,0,1,10.1112823168445
50,3,25,50,0,1,10.3886357245407
50,100,95,100,1,0,10.3871007434625
50,100,0,50,0,0,9.91298354738534
50,50,,,0,0,9.98395979628044
100,50,75,50,1,0,9.97214126609969
100,0,50,50,0,0,8.50305326300367
100,99,90,99,0,0,9.14355909233667
60,25,50,0,0,0,10.141754617268
50,0,0,100,1,0,8.98658785883672
25,0,0,0,0,0,9.82551123995129
75,0,50,0,0,0,9.68819271174261
0,90,50,50,0,0,10.0069698406337
100,0,0,60,0,0,9.90181319784635
85,0,50,0,0,1,9.33464768689538
50,50,50,50,1,1,9.48116580215715
0,100,100,100,1,0,10.519795837322
0,100,100,100,0,0,10.4243728450623
100,100,100,100,1,0,10.3216769920419
95,95,75,99,1,0,9.42765753422755
100,100,100,100,1,0,9.38647063836449
100,90,0,0,1,0,8.58866591724664
0,0,100,100,1,0,7.8210466449188
100,99,99,50,0,0,9.00058353563722
0,0,0,100,0,0,10.3765939583698
50,0,50,0,0,0,10.2704020581995
95,100,90,65,0,0,9.12948410635208
75,60,,10,0,0,10.522506041748
100,85,80,95,0,0,8.76271338775605
20,5,0,1,0,0,9.5422017481649
85,95,75,80,1,0,8.60736569702498
95,90,100,100,0,0,9.96614029838351
100,,,,1,0,10.4606171795322
99,,,,1,0,10.1692617644026
100,0,50,100,1,0,9.77796566624619
95,75,75,50,1,0,10.2332016309335
95,75,95,90,0,0,9.73088932479841
100,,99,75,1,0,10.0336970318545
50,100,0,0,1,0,8.9394155498307
75,100,75,90,0,0,9.30722260739581
25,80,10,80,0,0,10.2060553494174
90,50,100,0,1,0,8.86435571907435
50,75,99,100,1,0,10.1394569970491
80,100,50,100,1,0,10.0029537802185
97,98,50,80,0,0,10.9270073459825
100,100,100,99,1,0,10.0203891780589
89,100,99,95,1,0,9.06871309177774
0,0,100,0,0,0,9.66076827627783
98,99,80,99,0,0,10.1971658794009
10,100,,100,1,0,9.44395274414761
90,25,25,75,0,0,10.4437697593163
50,0,0,50,1,0,9.28563111654774
0,0,0,50,1,1,9.91467282151566
60,25,45,,0,1,9.75007998254982
75,90,99,100,1,1,8.31709786151519
17,0,0,100,0,1,9.38748176707986
50,50,99,50,0,1,8.38012830565244
0,100,,100,1,1,7.08250219608305
100,70,100,100,0,1,10.5372791723187
5,0,,,0,1,9.75260575111282
85,100,99,80,0,1,9.57789139258811
2,2,,,0,1,9.42795808663459
50,50,50,100,1,1,9.72098773220355
0,,70,10,0,0,9.29380157681541
50,99,70,90,1,1,10.2848704247904
0,50,,,0,0,8.05623689519445
50,100,,100,1,0,10.5846624564973
90,,85,,0,0,9.47383684337754
50,,,0,0,0,9.86266586856327
20,99,99,95,0,0,9.87422861345797
30,0,0,0,0,0,9.77966180925744
50,0,0,0,0,0,10.0940276648553
25,50,50,75,0,0,10.3073038925203
99,70,100,100,0,0,9.5989000711536
85,,,,0,0,10.3962123919662
70,90,70,80,0,0,5.65620244680976
0,0,0,0,1,0,10.2431115217785
75,75,75,90,0,0,9.76721175114247
0,0,0,0,1,0,10.7427152672601
100,100,100,100,0,0,10.3389964316359
90,99,0,99,0,1,10.4228238176951
0,50,100,0,0,1,10.6685816865828
50,95,99,0,0,0,10.4277696833161
0,100,,75,0,0,10.2740949538073
0,0,100,99,1,0,10.2695096151816
85,65,70,90,0,0,9.40030071701064
40,99,75,99,0,0,10.1074283530081
99,100,100,80,0,1,10.0093867699601
35,65,25,30,1,1,9.10310332278937
75,0,100,90,1,1,9.49206274043683
85,100,100,90,1,0,10.2351200242866
10,100,93,100,0,0,9.31358945874782
100,80,90,100,0,0,9.51358741567841
100,60,100,95,0,0,8.94809850928851
95,87,80,90,1,0,10.1438866294755
100,99,80,70,0,0,9.69532021988251
100,90,70,95,0,0,9.76409090505988
40,90,50,0,1,0,9.45294608628294
90,0,100,100,1,0,9.57632884678686
1,0,0,0,1,0,9.67507212661633
50,100,100,100,0,0,9.63099159252146
85,95,95,90,1,0,10.4793951204134
77,75,100,100,0,0,9.83495619089106
75,90,0,50,1,0,10.6013053739641
50,75,100,75,1,0,8.89261419789201
0,80,99,10,0,0,10.4776844831777
0,1,1,1,0,0,9.109946675625
100,100,100,100,0,0,10.1310948547752
9,99,100,100,0,0,10.1711282926878
99,100,50,50,0,0,9.92264292002887
0,0,0,0,1,0,8.95489898294881
0,,,,1,1,9.71147810400458
80,0,0,100,0,1,9.77446894721913
99,100,,,1,0,10.3476685215515
50,75,85,75,1,0,11.4412047139317
0,50,90,90,0,0,10.1883386638814
60,90,1,100,0,1,9.97870604568214
100,98,100,,0,1,9.49421542646235
0,70,100,75,1,0,9.23734022629295
70,90,50,80,0,0,10.6093383216989
25,50,100,50,0,0,9.87015661181543
100,0,100,,0,0,10.768421800587
0,0,0,,1,0,10.1028953213708
97,0,100,100,0,0,8.36043471645759
0,,100,,1,0,9.37811004849782
100,100,100,,1,0,9.73809152517699
99,,,,0,0,10.7980321539537
100,,,,0,0,10.0334562505283
100,0,100,100,1,0,9.1223179927216
90,10,95,,0,0,10.3742302899265
95,0,100,0,1,0,10.4043532240711
99,0,0,90,1,0,9.23847070623592
99,100,50,80,0,0,10.5464316408238
100,100,100,100,1,0,9.71148218365377
95,,,90,0,0,9.88426390231093
75,,0,,1,0,10.4698812743753
100,90,100,90,1,0,7.83755229258802
100,90,90,95,0,0,10.187771329656
50,0,1,0,1,1,10.2722970838596
100,100,100,100,0,1,9.15182227108925
100,100,50,,0,1,9.62552825558893
95,98,100,45,1,1,9.63683152011084
50,100,0,0,1,1,10.078468924462
0,0,100,100,1,0,9.26072269061645
100,100,98,,1,0,9.68824661782255
0,0,50,15,0,0,10.6149237478813
75,100,95,100,1,0,10.2468810014161
0,,,,0,0,10.1535102426334
99,,,50,1,0,8.86918048973418
75,75,80,90,0,0,10.6714010187319
0,50,100,100,1,0,9.03221264030245
100,1,99,100,0,0,9.76358157740847
50,50,100,0,1,1,10.2959977323279
50,0,50,50,0,1,10.103602176758
0,0,50,50,1,0,9.61714206574202
99,0,90,0,1,0,9.89772737142296
50,50,90,80,0,0,9.54541601028105
50,,,,0,0,10.8456033535104
95,,,,0,0,10.2673246277563
95,98,95,100,0,0,10.5640359848911
100,0,0,100,1,0,7.65922493164399
99,1,100,100,0,0,9.41350006258705
95,75,75,,1,0,11.3368202475378
100,0,50,50,1,0,9.76251610969041
85,8,90,99,0,0,9.67664719432049
80,30,0,,0,0,9.32611654946986
69,100,100,95,0,0,9.69693573176884
100,50,0,99,0,0,9.45464298867114
99,100,100,100,0,0,10.0570354125451
75,,,,1,0,10.0639648493543
50,75,75,90,1,0,10.1272961160811
95,80,90,60,1,0,9.51484432947197
100,100,80,50,1,0,7.43739081149477
100,100,100,100,1,1,9.69567940897032
100,100,100,100,1,0,10.1709433253114
100,100,100,100,0,0,8.65346259107666
0,0,0,,1,0,9.17183470800589
0,100,90,25,0,0,11.0142318877879
15,65,35,41,0,0,10.4013530869889
90,100,100,80,0,0,9.85394200142824
75,99,95,90,1,0,9.95436540044152
99,100,100,100,0,0,10.6974869857867
0,100,50,0,0,0,10.5761570269201
97,15,100,90,0,0,9.07106000853708
0,0,0,0,1,0,10.6220304441649
50,0,0,,0,0,8.75860893454741
90,100,1,,1,0,8.79312091212861
100,45,95,0,1,0,9.64540780271889
99,100,100,100,0,0,9.87576100554505
0,100,20,50,1,0,9.32245633876883
100,80,75,,0,0,10.3880189222999
75,99,100,100,1,0,10.3464384618515
100,55,50,50,1,0,10.5243992562802
98,,100,99,1,0,10.9876649907996
,,5,15,0,0,9.91321236232596
50,35,99,25,0,0,10.0400655261434
100,100,100,100,0,0,10.6493886845002
60,100,100,0,0,0,9.35879457739108
45,0,100,100,0,0,10.1768928254014
10,50,100,99,1,1,9.30408139849735
90,,50,,1,0,8.35691020337582
50,100,100,100,0,0,9.8711969706129
90,50,75,100,1,0,9.15245520803891
90,100,100,100,1,0,8.46767578896418
99,100,100,100,0,0,9.10350042280741
0,50,90,50,0,0,10.4790254036765
99,50,100,70,0,0,9.95769073562483
0,100,100,100,1,0,7.52920459664484
99,100,100,100,1,0,9.06783548989856
100,100,100,50,0,0,10.4753367879672
100,50,0,0,1,0,8.47180471208021
95,,100,50,0,0,10.6214827692235
75,,,,0,0,10.2788936804156
57,99,97,100,0,0,10.3288934135886
100,99,,0,0,0,10.3429191514514
30,75,95,35,0,0,10.5773009762049
100,50,50,0,1,0,9.47530711784177
75,0,75,100,0,0,10.5041169027631
50,100,,0,0,0,10.3376903190341
50,50,65,70,1,0,8.96695885483857
0,0,5,5,0,0,7.42356721806211
75,99,99,99,0,0,9.24716222840533
50,20,70,50,0,0,9.91995692173875
0,0,100,50,0,0,8.89037598981574
10,90,80,50,0,0,10.4345672561457
85,75,75,90,0,0,10.1825902460365
0,0,100,100,1,0,10.034767425663
100,100,100,0,1,0,10.4505978929241
100,100,90,100,0,0,10.163178723285
1,80,50,80,1,0,9.85150366559329
99,0,,,1,0,10.6930485953008
55,10,50,50,0,0,10.3541034824104
90,0,50,0,0,0,9.88545584760947
99,50,,75,0,0,9.94749070126312
0,85,,,0,0,10.0956938771859
85,75,75,75,0,0,10.1513330112546
0,0,100,99,1,0,8.83888415058726
50,,,75,1,0,10.172007039502
0,,0,,1,0,9.77085665577015
100,100,100,,0,0,9.87483940560776
99,,25,,0,0,11.2378085599042
100,100,,90,1,0,9.41627539396149
0,90,98,80,1,0,10.1986720365201
100,0,0,100,0,0,10.6824713875171
65,75,75,75,0,0,10.3412458044907
95,0,80,0,1,0,9.42537462691664
99,75,99,100,0,0,9.96529098767733
100,100,,0,1,0,10.0394376971408
100,,,99,1,0,9.84217380062787
5,95,70,5,1,0,10.1591144913024
95,95,100,100,0,0,10.2959435515287
75,100,100,100,1,0,9.36190804887461
100,90,90,99,1,0,9.59151327161157
0,0,0,0,1,0,10.324182577965
75,100,100,0,1,1,10.1313721228059
100,75,95,75,1,0,8.70677628358229
10,0,95,90,0,0,9.78773301192989
90,50,100,100,1,0,9.50819555685392
0,0,0,,0,0,10.6039495980214
50,100,0,100,1,0,9.36815668696012
50,100,100,100,0,0,10.1729515201989
50,100,100,100,0,0,9.78826156472005
50,99,75,95,0,0,10.2170525782608
95,99,99,99,1,0,10.5513392500745
99,50,99,100,0,0,9.91887328826932
98,0,0,0,1,0,9.43791441289574
90,50,100,100,0,0,10.294124852597
80,90,90,90,0,0,9.78535684436783
50,100,100,100,1,0,10.2301685888595
0,90,0,0,1,0,9.88509087362066
0,100,80,90,1,0,10.2903180140924
0,90,90,100,0,0,10.2858975249217
50,100,98,90,0,0,10.4706674896369
0,50,96,70,0,0,8.83655007266418
98,100,9,1,0,0,9.49500814859035
50,90,5,100,1,0,9.56904326190609
100,100,75,,0,0,10.4036896445591
95,100,99,100,1,0,10.1818159653154
75,95,99,98,1,0,10.1483653614989
0,0,98,75,0,0,9.32991351081879
50,95,100,100,1,0,10.0361153056964
65,100,0,0,1,0,9.69313961190462
85,0,80,94,0,0,9.53784533728198
,,,,0,0,8.89287247324275
0,50,0,0,1,0,8.3937204289698
0,10,0,100,1,0,9.42023064323571
0,0,0,,1,0,7.97041556196593
1,,,,0,0,9.96269666045297
100,,100,100,1,0,7.60175090986761
,99,98,,0,0,10.3512787467495
0,85,70,90,1,0,10.476702327373
100,100,100,100,0,0,9.32990628297982
50,80,75,99,0,0,8.96132842857102
75,0,100,0,0,0,9.31519901548841
75,90,99,25,0,0,9.97776394111664
0,99,50,50,0,0,10.0754953936275
90,100,0,85,0,0,10.9753472472032
100,0,0,0,1,0,9.80114599625041
50,0,100,75,1,0,9.33816991040261
100,99,0,100,1,0,9.47442591215671
80,99,85,75,0,1,10.5758130638299
88,50,75,95,0,0,9.4454400582197
,0,60,1,0,0,9.23990505670705
90,98,95,56,0,0,10.3612978781074
15,5,,,0,0,9.98299472614437
99,100,100,0,1,0,10.0092948418394
80,100,100,100,0,0,9.96250558001241
0,0,100,100,0,0,10.2594205482774
100,100,99,100,1,0,10.1649002081574
99,50,0,0,0,0,9.30508117163516
50,5,0,0,1,0,8.66648653932497
100,75,100,50,0,0,10.6099658355988
100,75,100,90,0,0,9.42379983895413
100,99,100,99,0,0,10.1055149723362
75,90,75,50,0,0,10.5827091905449
75,0,90,99,1,0,9.96817998824707
100,99,100,100,0,0,9.46873363950711
99,100,99,0,1,0,8.85151020225622
99,50,80,,1,0,10.2746812997975
0,98,99,0,1,0,9.32084330785756
25,80,50,50,0,0,10.1963600520211
3,0,60,0,0,0,10.0173911234316
75,25,90,95,0,0,10.2066079784592
0,100,0,100,1,0,9.17148021718323
90,85,99,100,1,0,9.86458688155757
0,0,50,60,0,0,10.2282296558657
95,80,,99,0,0,9.5177016444174
90,50,75,50,0,0,10.7881371775554
90,75,50,72,0,0,10.2033611814118
100,60,90,50,0,0,10.4753051591911
50,50,100,100,1,0,6.76877512421606
75,,,,0,0,9.70790545791331
75,100,100,0,1,0,10.0078145555704
100,100,100,,1,0,9.16383175309314
0,95,0,0,1,0,9.20858330692414
75,80,75,80,0,0,10.4373878988558
0,0,100,100,1,0,10.3957260997899
99,100,50,100,1,0,10.4074922238512
100,95,95,75,1,0,9.68117625965639
,90,99,95,0,0,9.77077640425407
95,95,99,0,1,0,9.98102797284398
75,100,0,100,0,0,9.10912178171485
0,100,100,99,0,0,10.4383574385919
50,75,15,65,1,1,9.05992097220606
100,100,20,0,0,0,9.70231950771907
100,0,100,100,0,0,8.92588198117693
70,90,70,100,1,0,8.42805052273194
100,50,25,100,0,0,9.13557998514864
50,30,33,20,0,0,9.19761838197864
0,0,0,100,1,0,8.50409400214566
90,100,99,100,1,0,8.83769498455001
0,0,90,85,1,0,9.98664128562626
100,100,90,100,1,0,8.70362291378919
100,89,6,90,1,0,9.07229195817808
30,0,0,0,0,0,10.4105349987754
90,100,100,100,1,0,10.2770777831559
100,100,100,100,0,0,9.67531391932953
100,100,100,100,0,0,10.19488451851
0,80,50,50,0,0,10.3790621117564
45,75,100,50,1,0,10.2873427958871
65,75,90,66,1,0,10.1944959612587
90,99,95,99,0,0,9.57460655858563
100,0,100,100,0,0,9.91435107747577
0,100,100,70,1,0,9.1491489913281
35,50,85,75,0,0,9.36447471039092
90,0,50,100,1,0,9.94309440399107
90,80,40,40,1,0,10.1375921617798
75,95,,,1,0,9.83519938437387
75,25,0,50,1,0,10.6110066835268
50,55,80,0,0,0,10.1599895102313
75,100,99,90,1,0,9.44430696145437
1,97,100,100,1,0,8.61422867823704
70,90,50,90,0,0,9.45008707311785
90,75,90,50,0,0,10.6034883155829
100,100,100,0,0,0,7.81424606319067
75,0,0,0,1,0,8.51235910303131
0,95,98,97,1,0,10.425051182816
67,50,57,99,1,0,9.40505622551018
100,99,100,90,0,1,8.97061328360288
100,100,0,99,0,1,10.0333843903473
98,100,100,100,1,0,7.62960683366345
90,100,90,,1,0,9.49428285264932
100,100,100,100,1,0,10.1959624729683
99,100,99,100,1,0,9.6512476788558
60,75,95,99,0,0,8.83989684403498
100,0,90,99,0,0,10.4151916688168
75,99,100,0,0,0,10.4242502193805
10,50,0,0,1,0,9.62740668346209
100,30,30,100,0,0,9.02016676160715
20,0,50,0,0,0,10.5538585982754
75,99,99,100,0,0,9.85853282864722
100,10,100,100,0,0,11.147772771375
50,100,50,50,0,0,10.3226034549001
10,,,,0,0,10.5070213419146
100,100,100,100,1,0,10.023718488522
98,70,75,90,1,0,7.89781585829561
100,1,1,,0,0,9.7035310189581
95,90,50,100,0,0,10.3378256260792
100,99,100,100,0,0,8.85821025171585
75,90,95,0,0,0,10.38984673081
0,,,,0,0,10.3484870691536
100,100,100,100,1,0,9.31175039050942
50,0,10,0,0,0,9.16918362029815
100,100,100,100,1,0,8.77069775086038
98,100,100,50,1,0,8.85616412921877
97,95,95,95,1,0,10.2536639253705
90,,95,95,0,0,9.99534201804907
100,85,100,90,0,0,11.0272126053244
70,97,99,99,1,0,7.61025207469797
99,100,100,99,0,0,9.42747409113072
5,50,75,50,0,0,9.05989267335635
100,100,100,,0,0,9.80035753532326
0,0,0,,0,1,10.4593968742893
50,50,50,50,1,1,8.36223456234982
20,,2,100,1,1,8.18609345582183
75,100,5,100,0,1,9.05670926427801
0,100,0,100,1,1,9.26827781807557
20,0,100,30,0,1,9.22265123095879
45,0,0,0,1,1,10.3000101132768
100,100,5,100,1,1,8.47876594659321
50,95,50,,1,1,10.0510223736256
100,,,,1,0,9.15838069777966
100,,99,100,1,0,9.59964066093749
40,90,90,90,0,1,9.39307079108534
90,75,95,85,0,0,8.97088429588775
,0,100,0,1,0,9.98688687923766
80,96,95,100,0,0,10.4150887099491
90,99,40,40,0,0,10.3821450850854
95,80,75,90,0,0,10.1089761326421
,50,50,,0,0,9.84906556871478
90,99,99,95,1,0,9.29540494144677
100,100,100,0,0,1,9.10536390214758
50,50,100,100,0,0,9.41587218238574
97,95,0,0,0,0,10.1205487810948
90,100,100,100,0,0,9.86327704254938
90,99,100,80,1,0,10.2920626534681
0,100,88,10,1,0,9.81888599856106
90,75,0,76,0,0,10.3522076396714
50,65,50,75,0,0,10.3404390897322
80,75,75,90,0,0,10.1577470370767
100,90,100,100,1,0,10.010086360403
0,100,0,0,1,0,9.51072674198494
50,100,100,100,1,1,10.0122758918255
0,,50,0,0,0,9.03079913824918
100,,100,100,1,0,8.60843113446672
0,100,100,100,1,0,9.90684001821193
50,50,100,75,1,0,9.78651341521647
95,100,100,100,1,0,9.78970461524274
,100,65,85,0,0,9.74045622583767
9,100,99,100,0,0,10.6062673624212
95,75,75,80,1,0,9.96354582252613
99,75,90,90,0,0,9.72654663950128
80,55,60,60,0,0,9.30706403254671
25,99,100,96,1,0,9.1524634481651
50,75,50,40,0,0,10.752087768036
50,50,50,50,0,0,8.45925894449337
0,99,100,0,1,0,8.77107940797826
100,0,0,100,0,0,10.1583844647913
0,90,0,100,0,0,10.4003094793132
0,90,100,99,1,0,9.75141537820473
99,50,40,45,1,1,9.71029851736874
0,90,100,,0,0,9.94925525296049
5,50,100,50,0,0,9.36836496174247
100,100,100,100,1,0,10.0543562748293
100,98,100,100,1,0,9.73639092273711
0,0,0,0,1,0,9.14833114017039
100,100,100,100,1,0,10.4805458770442
25,0,,,1,0,9.85495130990436
0,90,75,,1,0,9.36744579092509
99,100,50,,0,0,9.86537446215934
50,,,0,0,0,9.86963246624416
100,80,,100,0,0,9.44098181473429
0,90,,100,0,0,9.83840728561799
50,100,0,0,1,0,9.75762326016192
100,95,97,60,0,0,9.88329077868901
80,90,99,75,0,0,9.90860182402216
0,0,0,100,1,0,9.78054359127676
75,60,75,90,1,0,10.5276508097366
0,100,100,95,1,0,9.73746946851255
100,80,80,,1,0,8.874409592024
78,0,50,0,1,0,10.3559270915493
100,0,98,100,1,0,10.1008242504494
100,85,99,,0,0,9.96631607421516
100,0,100,100,1,0,9.34280212506391
,50,0,0,0,0,9.97662751179534
75,80,98,50,0,0,10.2763585782492
100,100,100,99,0,0,11.4823046849203
80,99,0,25,0,0,10.7457583785065
50,95,75,75,1,0,9.10718449016959
0,100,95,99,1,0,9.86524082386188
0,0,25,0,0,0,10.4870075673809
100,80,90,50,0,0,10.1035651233199
50,50,50,77,1,0,9.69605108617745
95,100,80,75,1,0,10.1905021567487
75,100,100,100,0,0,9.69224003730575
50,30,0,10,0,1,7.85414739590281
100,15,100,100,0,1,9.07706495052399
99,90,100,90,1,0,9.2081405414653
50,50,100,99,1,0,10.1847772331139
100,90,100,100,1,0,10.2768121145513
100,99,0,0,1,0,9.96147259478522
0,0,75,75,1,0,8.50219302725152
100,100,100,100,1,0,9.9058607416524
35,0,75,100,0,0,9.37043550009056
99,0,98,90,0,0,11.0013056806461
100,100,100,100,1,1,10.0139539942978
50,0,0,20,0,1,10.2269784138315
90,90,80,100,1,1,8.34382653121916
87,88,0,0,1,0,10.1459227978764
0,0,50,0,0,1,10.3959855246861
11,,,100,0,1,9.99089029815785
0,,,0,1,1,9.12934788538212
0,1,1,0,1,1,9.61912526217777
100,100,100,100,1,0,10.0289238887554
0,99,98,50,1,0,8.54496714046078
100,65,50,50,0,1,9.43274774994337
100,100,50,100,1,1,10.0754861486067
90,100,100,100,1,1,9.41683298731152
1,20,99,1,0,1,8.81342401042618
0,100,0,0,0,1,10.1786258721017
50,90,50,0,1,1,10.1608022707107
0,100,100,100,0,1,9.46741762363953
18,100,10,1,1,1,9.12187050324505
50,100,0,90,1,1,9.51464003021616
0,100,100,70,1,1,9.41321252920613
100,100,0,0,0,0,9.97115338222812
99,90,,10,0,1,9.85390156189359
25,100,,,0,0,10.2635624214143
25,80,0,,1,0,9.86489110728052
100,90,90,97,0,0,9.01618860536857
100,,90,100,1,0,10.1081428341224
50,50,,0,0,0,9.52712895743582
75,0,,,1,1,9.02633091139803
50,,,,1,1,10.5033020566373
50,0,100,0,1,1,8.93352027020314
